Ride,Date/Time,Wait Time
Alice in Wonderland,2020-02-15 08:00:05,15
Alice in Wonderland,2020-02-15 08:05:04,15
Alice in Wonderland,2020-02-15 08:10:04,15
Alice in Wonderland,2020-02-15 08:15:04,15
Alice in Wonderland,2020-02-15 08:20:05,15
Alice in Wonderland,2020-02-15 08:25:03,15
Alice in Wonderland,2020-02-15 08:30:05,15
Alice in Wonderland,2020-02-15 08:35:04,15
Alice in Wonderland,2020-02-15 08:40:04,15
Alice in Wonderland,2020-02-15 08:45:04,25
Alice in Wonderland,2020-02-15 08:50:04,25
Alice in Wonderland,2020-02-15 08:55:05,25
Alice in Wonderland,2020-02-15 09:00:07,25
Alice in Wonderland,2020-02-15 09:05:05,25
Alice in Wonderland,2020-02-15 09:10:04,25
Alice in Wonderland,2020-02-15 09:15:07,25
Alice in Wonderland,2020-02-15 09:20:04,25
Alice in Wonderland,2020-02-15 09:25:06,25
Alice in Wonderland,2020-02-15 09:30:05,35
Alice in Wonderland,2020-02-15 09:35:06,35
Alice in Wonderland,2020-02-15 09:40:04,35
Alice in Wonderland,2020-02-15 09:45:04,35
Alice in Wonderland,2020-02-15 09:50:05,35
Alice in Wonderland,2020-02-15 09:55:04,35
Alice in Wonderland,2020-02-15 10:00:08,35
Alice in Wonderland,2020-02-15 10:05:04,35
Alice in Wonderland,2020-02-15 10:10:05,35
Alice in Wonderland,2020-02-15 10:15:03,45
Alice in Wonderland,2020-02-15 10:20:03,45
Alice in Wonderland,2020-02-15 10:25:03,45
Alice in Wonderland,2020-02-15 10:30:04,45
Alice in Wonderland,2020-02-15 10:35:05,45
Alice in Wonderland,2020-02-15 10:40:04,30
Alice in Wonderland,2020-02-15 10:45:04,30
Alice in Wonderland,2020-02-15 10:50:07,30
Alice in Wonderland,2020-02-15 10:55:04,30
Alice in Wonderland,2020-02-15 11:00:06,30
Alice in Wonderland,2020-02-15 11:05:04,30
Alice in Wonderland,2020-02-15 11:10:04,40
Alice in Wonderland,2020-02-15 11:15:04,40
Alice in Wonderland,2020-02-15 11:20:06,40
Alice in Wonderland,2020-02-15 11:25:04,40
Alice in Wonderland,2020-02-15 11:30:04,40
Alice in Wonderland,2020-02-15 11:35:05,40
Alice in Wonderland,2020-02-15 11:40:06,40
Alice in Wonderland,2020-02-15 11:45:04,40
Alice in Wonderland,2020-02-15 11:50:04,40
Alice in Wonderland,2020-02-15 11:55:03,40
Alice in Wonderland,2020-02-15 12:00:05,40
Alice in Wonderland,2020-02-15 12:05:07,40
Alice in Wonderland,2020-02-15 12:10:04,40
Alice in Wonderland,2020-02-15 12:15:05,40
Alice in Wonderland,2020-02-15 12:20:05,40
Alice in Wonderland,2020-02-15 12:25:03,40
Alice in Wonderland,2020-02-15 12:30:06,40
Alice in Wonderland,2020-02-15 12:35:03,40
Alice in Wonderland,2020-02-15 12:40:04,40
Alice in Wonderland,2020-02-15 12:45:04,30
Alice in Wonderland,2020-02-15 12:50:06,30
Alice in Wonderland,2020-02-15 12:55:04,30
Alice in Wonderland,2020-02-15 13:05:06,30
Alice in Wonderland,2020-02-15 13:10:07,40
Alice in Wonderland,2020-02-15 13:15:04,40
Alice in Wonderland,2020-02-15 13:20:05,40
Alice in Wonderland,2020-02-15 13:25:04,40
Alice in Wonderland,2020-02-15 13:30:05,40
Alice in Wonderland,2020-02-15 13:35:04,40
Alice in Wonderland,2020-02-15 13:40:05,40
Alice in Wonderland,2020-02-15 13:45:05,40
Alice in Wonderland,2020-02-15 13:50:07,40
Alice in Wonderland,2020-02-15 13:55:03,40
Alice in Wonderland,2020-02-15 14:00:05,40
Alice in Wonderland,2020-02-15 14:05:06,30
Alice in Wonderland,2020-02-15 14:10:04,30
Alice in Wonderland,2020-02-15 14:15:04,30
Alice in Wonderland,2020-02-15 14:20:06,30
Alice in Wonderland,2020-02-15 14:25:04,30
Alice in Wonderland,2020-02-15 14:30:05,40
Alice in Wonderland,2020-02-15 14:35:05,40
Alice in Wonderland,2020-02-15 14:40:05,60
Alice in Wonderland,2020-02-15 14:45:04,60
Alice in Wonderland,2020-02-15 14:50:04,60
Alice in Wonderland,2020-02-15 14:55:05,60
Alice in Wonderland,2020-02-15 15:00:07,60
Alice in Wonderland,2020-02-15 15:05:05,60
Alice in Wonderland,2020-02-15 15:10:05,60
Alice in Wonderland,2020-02-15 15:15:04,60
Alice in Wonderland,2020-02-15 15:20:04,45
Alice in Wonderland,2020-02-15 15:25:04,45
Alice in Wonderland,2020-02-15 15:30:06,30
Alice in Wonderland,2020-02-15 15:35:04,30
Alice in Wonderland,2020-02-15 15:40:04,30
Alice in Wonderland,2020-02-15 15:45:05,30
Alice in Wonderland,2020-02-15 15:50:04,30
Alice in Wonderland,2020-02-15 15:55:06,45
Alice in Wonderland,2020-02-15 16:00:05,45
Alice in Wonderland,2020-02-15 16:05:07,45
Alice in Wonderland,2020-02-15 16:10:04,45
Alice in Wonderland,2020-02-15 16:15:04,25
Alice in Wonderland,2020-02-15 16:20:04,25
Alice in Wonderland,2020-02-15 16:25:05,25
Alice in Wonderland,2020-02-15 16:30:06,40
Alice in Wonderland,2020-02-15 16:35:04,40
Alice in Wonderland,2020-02-15 16:40:10,40
Alice in Wonderland,2020-02-15 16:45:04,40
Alice in Wonderland,2020-02-15 16:50:05,40
Alice in Wonderland,2020-02-15 16:55:04,40
Alice in Wonderland,2020-02-15 17:00:06,40
Alice in Wonderland,2020-02-15 17:05:05,40
Alice in Wonderland,2020-02-15 17:10:03,25
Alice in Wonderland,2020-02-15 17:15:04,25
Alice in Wonderland,2020-02-15 17:20:04,25
Alice in Wonderland,2020-02-15 17:25:04,25
Alice in Wonderland,2020-02-15 17:30:06,40
Alice in Wonderland,2020-02-15 17:35:05,40
Alice in Wonderland,2020-02-15 17:40:07,40
Alice in Wonderland,2020-02-15 17:45:04,40
Alice in Wonderland,2020-02-15 17:50:05,40
Alice in Wonderland,2020-02-15 17:55:04,40
Alice in Wonderland,2020-02-15 18:00:07,40
Alice in Wonderland,2020-02-15 18:05:04,40
Alice in Wonderland,2020-02-15 18:10:07,40
Alice in Wonderland,2020-02-15 18:15:03,25
Alice in Wonderland,2020-02-15 18:21:59,25
Alice in Wonderland,2020-02-15 18:25:03,25
Alice in Wonderland,2020-02-15 18:30:05,25
Alice in Wonderland,2020-02-15 18:35:04,25
Alice in Wonderland,2020-02-15 18:40:05,35
Alice in Wonderland,2020-02-15 18:45:05,35
Alice in Wonderland,2020-02-15 18:50:04,35
Alice in Wonderland,2020-02-15 18:55:04,35
Alice in Wonderland,2020-02-15 19:00:05,35
Alice in Wonderland,2020-02-15 19:05:04,35
Alice in Wonderland,2020-02-15 19:10:05,35
Alice in Wonderland,2020-02-15 19:15:04,35
Alice in Wonderland,2020-02-15 19:20:05,35
Alice in Wonderland,2020-02-15 19:25:04,35
Alice in Wonderland,2020-02-15 19:30:05,40
Alice in Wonderland,2020-02-15 19:35:05,35
Alice in Wonderland,2020-02-15 19:40:06,35
Alice in Wonderland,2020-02-15 19:45:03,35
Alice in Wonderland,2020-02-15 19:50:06,35
Alice in Wonderland,2020-02-15 19:55:04,35
Alice in Wonderland,2020-02-15 20:00:05,35
Alice in Wonderland,2020-02-15 20:05:05,35
Alice in Wonderland,2020-02-15 20:10:03,35
Alice in Wonderland,2020-02-15 20:15:04,35
Alice in Wonderland,2020-02-15 20:20:04,35
Alice in Wonderland,2020-02-15 20:25:05,35
Alice in Wonderland,2020-02-15 20:30:07,35
Alice in Wonderland,2020-02-15 20:35:04,35
Alice in Wonderland,2020-02-15 20:40:04,35
Alice in Wonderland,2020-02-15 20:45:04,30
Alice in Wonderland,2020-02-15 20:50:04,30
Alice in Wonderland,2020-02-15 20:55:03,30
Alice in Wonderland,2020-02-15 21:00:09,30
Alice in Wonderland,2020-02-15 21:05:04,30
Alice in Wonderland,2020-02-15 21:10:05,25
Alice in Wonderland,2020-02-15 21:15:05,25
Alice in Wonderland,2020-02-15 21:20:05,25
Alice in Wonderland,2020-02-15 21:25:04,25
Alice in Wonderland,2020-02-15 21:30:06,25
Alice in Wonderland,2020-02-15 21:35:03,25
Alice in Wonderland,2020-02-15 21:40:06,25
Alice in Wonderland,2020-02-15 21:45:04,25
Alice in Wonderland,2020-02-15 21:50:04,25
Alice in Wonderland,2020-02-15 21:55:03,25
Alice in Wonderland,2020-02-15 22:00:05,25
Alice in Wonderland,2020-02-15 22:05:05,25
Alice in Wonderland,2020-02-15 22:10:05,25
Alice in Wonderland,2020-02-15 22:15:04,25
Alice in Wonderland,2020-02-15 22:20:04,25
Alice in Wonderland,2020-02-15 22:25:05,25
Alice in Wonderland,2020-02-15 22:30:05,25
Alice in Wonderland,2020-02-15 22:35:06,25
Alice in Wonderland,2020-02-15 22:40:05,25
Alice in Wonderland,2020-02-15 22:45:05,15
Alice in Wonderland,2020-02-15 22:50:04,15
Alice in Wonderland,2020-02-15 22:55:04,15
Alice in Wonderland,2020-02-15 23:00:06,15
Alice in Wonderland,2020-02-15 23:05:03,15
Alice in Wonderland,2020-02-15 23:10:04,15
Alice in Wonderland,2020-02-15 23:15:07,15
Alice in Wonderland,2020-02-15 23:20:04,15
Alice in Wonderland,2020-02-15 23:25:05,15
Alice in Wonderland,2020-02-15 23:30:06,15
Alice in Wonderland,2020-02-15 23:35:04,15
Alice in Wonderland,2020-02-15 23:40:05,15
Alice in Wonderland,2020-02-15 23:45:04,15
Alice in Wonderland,2020-02-15 23:50:04,15
Alice in Wonderland,2020-02-15 23:55:03,15
Alice in Wonderland,2020-02-16 08:05:05,5
Alice in Wonderland,2020-02-16 08:10:06,15
Alice in Wonderland,2020-02-16 08:15:03,15
Alice in Wonderland,2020-02-16 08:20:04,15
Alice in Wonderland,2020-02-16 08:25:03,15
Alice in Wonderland,2020-02-16 08:30:05,15
Alice in Wonderland,2020-02-16 08:35:04,40
Alice in Wonderland,2020-02-16 08:40:05,40
Alice in Wonderland,2020-02-16 08:50:06,30
Alice in Wonderland,2020-02-16 08:55:04,30
Alice in Wonderland,2020-02-16 09:00:09,20
Alice in Wonderland,2020-02-16 09:05:04,30
Alice in Wonderland,2020-02-16 09:10:04,30
Alice in Wonderland,2020-02-16 09:15:10,30
Alice in Wonderland,2020-02-16 09:20:04,30
Alice in Wonderland,2020-02-16 09:25:04,30
Alice in Wonderland,2020-02-16 09:30:06,30
Alice in Wonderland,2020-02-16 09:35:06,30
Alice in Wonderland,2020-02-16 09:40:06,30
Alice in Wonderland,2020-02-16 09:45:04,30
Alice in Wonderland,2020-02-16 09:50:04,30
Alice in Wonderland,2020-02-16 09:55:04,40
Alice in Wonderland,2020-02-16 10:00:10,40
Alice in Wonderland,2020-02-16 10:05:05,40
Alice in Wonderland,2020-02-16 10:10:04,40
Alice in Wonderland,2020-02-16 10:15:04,40
Alice in Wonderland,2020-02-16 10:20:08,40
Alice in Wonderland,2020-02-16 10:25:04,30
Alice in Wonderland,2020-02-16 10:30:04,30
Alice in Wonderland,2020-02-16 10:35:04,30
Alice in Wonderland,2020-02-16 10:40:04,30
Alice in Wonderland,2020-02-16 10:45:03,40
Alice in Wonderland,2020-02-16 10:50:04,40
Alice in Wonderland,2020-02-16 10:55:04,45
Alice in Wonderland,2020-02-16 11:00:06,45
Alice in Wonderland,2020-02-16 11:05:06,45
Alice in Wonderland,2020-02-16 11:10:03,45
Alice in Wonderland,2020-02-16 11:15:04,30
Alice in Wonderland,2020-02-16 11:20:07,50
Alice in Wonderland,2020-02-16 11:25:06,50
Alice in Wonderland,2020-02-16 11:30:04,50
Alice in Wonderland,2020-02-16 11:35:07,50
Alice in Wonderland,2020-02-16 11:40:04,40
Alice in Wonderland,2020-02-16 11:45:08,40
Alice in Wonderland,2020-02-16 11:50:04,40
Alice in Wonderland,2020-02-16 11:55:05,40
Alice in Wonderland,2020-02-16 12:00:06,35
Alice in Wonderland,2020-02-16 12:05:04,35
Alice in Wonderland,2020-02-16 12:10:05,35
Alice in Wonderland,2020-02-16 12:15:04,35
Alice in Wonderland,2020-02-16 12:20:05,35
Alice in Wonderland,2020-02-16 12:25:04,35
Alice in Wonderland,2020-02-16 12:30:05,50
Alice in Wonderland,2020-02-16 12:35:04,50
Alice in Wonderland,2020-02-16 12:40:07,50
Alice in Wonderland,2020-02-16 12:45:03,50
Alice in Wonderland,2020-02-16 12:50:06,50
Alice in Wonderland,2020-02-16 12:55:04,50
Alice in Wonderland,2020-02-16 13:00:06,40
Alice in Wonderland,2020-02-16 13:05:05,40
Alice in Wonderland,2020-02-16 13:10:05,40
Alice in Wonderland,2020-02-16 13:15:06,40
Alice in Wonderland,2020-02-16 13:20:05,40
Alice in Wonderland,2020-02-16 13:25:04,40
Alice in Wonderland,2020-02-16 13:30:04,40
Alice in Wonderland,2020-02-16 13:35:05,40
Alice in Wonderland,2020-02-16 13:40:04,40
Alice in Wonderland,2020-02-16 13:45:04,40
Alice in Wonderland,2020-02-16 13:50:06,40
Alice in Wonderland,2020-02-16 13:55:04,40
Alice in Wonderland,2020-02-16 14:00:05,40
Alice in Wonderland,2020-02-16 14:05:09,40
Alice in Wonderland,2020-02-16 14:10:04,40
Alice in Wonderland,2020-02-16 14:15:06,40
Alice in Wonderland,2020-02-16 14:20:04,40
Alice in Wonderland,2020-02-16 14:25:04,40
Alice in Wonderland,2020-02-16 14:30:04,40
Alice in Wonderland,2020-02-16 14:35:05,40
Alice in Wonderland,2020-02-16 14:40:05,40
Alice in Wonderland,2020-02-16 14:45:03,40
Alice in Wonderland,2020-02-16 14:50:04,40
Alice in Wonderland,2020-02-16 14:55:04,40
Alice in Wonderland,2020-02-16 15:00:05,40
Alice in Wonderland,2020-02-16 15:05:04,40
Alice in Wonderland,2020-02-16 15:10:04,40
Alice in Wonderland,2020-02-16 15:15:05,40
Alice in Wonderland,2020-02-16 15:20:05,40
Alice in Wonderland,2020-02-16 15:25:04,40
Alice in Wonderland,2020-02-16 15:30:04,40
Alice in Wonderland,2020-02-16 15:35:05,40
Alice in Wonderland,2020-02-16 15:40:04,40
Alice in Wonderland,2020-02-16 15:45:04,40
Alice in Wonderland,2020-02-16 15:50:05,40
Alice in Wonderland,2020-02-16 15:55:04,40
Alice in Wonderland,2020-02-16 16:00:08,40
Alice in Wonderland,2020-02-16 16:05:05,40
Alice in Wonderland,2020-02-16 16:10:04,40
Alice in Wonderland,2020-02-16 16:15:06,40
Alice in Wonderland,2020-02-16 16:20:05,40
Alice in Wonderland,2020-02-16 16:25:06,40
Alice in Wonderland,2020-02-16 16:30:04,40
Alice in Wonderland,2020-02-16 16:35:06,40
Alice in Wonderland,2020-02-16 16:40:04,40
Alice in Wonderland,2020-02-16 16:45:07,40
Alice in Wonderland,2020-02-16 16:50:05,40
Alice in Wonderland,2020-02-16 16:55:06,40
Alice in Wonderland,2020-02-16 17:00:08,40
Alice in Wonderland,2020-02-16 17:05:04,40
Alice in Wonderland,2020-02-16 17:10:06,40
Alice in Wonderland,2020-02-16 17:15:04,40
Alice in Wonderland,2020-02-16 17:20:10,40
Alice in Wonderland,2020-02-16 17:25:03,40
Alice in Wonderland,2020-02-16 17:30:06,40
Alice in Wonderland,2020-02-16 17:35:04,40
Alice in Wonderland,2020-02-16 17:45:07,40
Alice in Wonderland,2020-02-16 17:50:05,40
Alice in Wonderland,2020-02-16 17:55:04,35
Alice in Wonderland,2020-02-16 18:00:09,35
Alice in Wonderland,2020-02-16 18:05:06,35
Alice in Wonderland,2020-02-16 18:10:05,35
Alice in Wonderland,2020-02-16 18:15:05,35
Alice in Wonderland,2020-02-16 18:20:23,35
Alice in Wonderland,2020-02-16 18:25:04,45
Alice in Wonderland,2020-02-16 18:30:06,45
Alice in Wonderland,2020-02-16 18:35:04,45
Alice in Wonderland,2020-02-16 18:40:06,45
Alice in Wonderland,2020-02-16 18:45:03,45
Alice in Wonderland,2020-02-16 18:50:06,45
Alice in Wonderland,2020-02-16 18:55:04,45
Alice in Wonderland,2020-02-16 19:00:05,45
Alice in Wonderland,2020-02-16 19:05:05,45
Alice in Wonderland,2020-02-16 19:10:03,45
Alice in Wonderland,2020-02-16 19:15:04,35
Alice in Wonderland,2020-02-16 19:20:05,35
Alice in Wonderland,2020-02-16 19:25:05,35
Alice in Wonderland,2020-02-16 19:30:06,35
Alice in Wonderland,2020-02-16 19:35:04,35
Alice in Wonderland,2020-02-16 19:40:05,35
Alice in Wonderland,2020-02-16 19:45:03,35
Alice in Wonderland,2020-02-16 19:50:07,40
Alice in Wonderland,2020-02-16 19:55:04,40
Alice in Wonderland,2020-02-16 20:00:05,40
Alice in Wonderland,2020-02-16 20:05:04,40
Alice in Wonderland,2020-02-16 20:10:05,40
Alice in Wonderland,2020-02-16 20:15:05,40
Alice in Wonderland,2020-02-16 20:20:05,25
Alice in Wonderland,2020-02-16 20:25:04,25
Alice in Wonderland,2020-02-16 20:30:04,25
Alice in Wonderland,2020-02-16 20:35:04,25
Alice in Wonderland,2020-02-16 20:40:04,25
Alice in Wonderland,2020-02-16 20:45:04,25
Alice in Wonderland,2020-02-16 20:55:03,25
Alice in Wonderland,2020-02-16 21:00:10,25
Alice in Wonderland,2020-02-16 21:05:04,25
Alice in Wonderland,2020-02-16 21:10:04,15
Alice in Wonderland,2020-02-16 21:15:05,15
Alice in Wonderland,2020-02-16 21:20:05,15
Alice in Wonderland,2020-02-16 21:25:04,15
Alice in Wonderland,2020-02-16 21:30:06,15
Alice in Wonderland,2020-02-16 21:35:04,15
Alice in Wonderland,2020-02-16 21:40:05,15
Alice in Wonderland,2020-02-16 21:45:05,15
Alice in Wonderland,2020-02-16 21:50:07,15
Alice in Wonderland,2020-02-16 21:55:04,30
Alice in Wonderland,2020-02-16 22:00:06,30
Alice in Wonderland,2020-02-16 22:10:04,30
Alice in Wonderland,2020-02-16 22:15:04,30
Alice in Wonderland,2020-02-16 22:20:04,30
Alice in Wonderland,2020-02-16 22:25:04,30
Alice in Wonderland,2020-02-16 22:30:06,30
Alice in Wonderland,2020-02-16 22:35:03,30
Alice in Wonderland,2020-02-16 22:40:06,30
Alice in Wonderland,2020-02-16 22:45:04,30
Alice in Wonderland,2020-02-16 22:50:07,30
Alice in Wonderland,2020-02-16 22:55:03,30
Alice in Wonderland,2020-02-16 23:00:25,30
Alice in Wonderland,2020-02-16 23:05:30,30
Alice in Wonderland,2020-02-16 23:10:28,10
Alice in Wonderland,2020-02-16 23:15:07,10
Alice in Wonderland,2020-02-16 23:20:10,10
Alice in Wonderland,2020-02-16 23:25:31,10
Alice in Wonderland,2020-02-16 23:30:14,10
Alice in Wonderland,2020-02-16 23:35:16,10
Alice in Wonderland,2020-02-16 23:40:30,10
Alice in Wonderland,2020-02-16 23:45:05,10
Alice in Wonderland,2020-02-16 23:50:12,10
Alice in Wonderland,2020-02-16 23:55:06,10
Alice in Wonderland,2020-02-17 08:05:07,10
Alice in Wonderland,2020-02-17 08:10:04,15
Alice in Wonderland,2020-02-17 08:15:05,20
Alice in Wonderland,2020-02-17 08:20:05,20
Alice in Wonderland,2020-02-17 08:25:06,30
Alice in Wonderland,2020-02-17 08:30:06,20
Alice in Wonderland,2020-02-17 08:35:06,20
Alice in Wonderland,2020-02-17 08:40:04,15
Alice in Wonderland,2020-02-17 08:45:06,15
Alice in Wonderland,2020-02-17 08:50:04,15
Alice in Wonderland,2020-02-17 08:55:04,15
Alice in Wonderland,2020-02-17 09:00:04,15
Alice in Wonderland,2020-02-17 09:05:04,30
Alice in Wonderland,2020-02-17 09:10:04,30
Alice in Wonderland,2020-02-17 09:15:07,30
Alice in Wonderland,2020-02-17 09:20:04,20
Alice in Wonderland,2020-02-17 09:25:06,15
Alice in Wonderland,2020-02-17 09:30:06,25
Alice in Wonderland,2020-02-17 09:35:05,15
Alice in Wonderland,2020-02-17 09:40:04,15
Alice in Wonderland,2020-02-17 09:45:05,15
Alice in Wonderland,2020-02-17 09:50:05,15
Alice in Wonderland,2020-02-17 09:55:04,25
Alice in Wonderland,2020-02-17 10:00:05,15
Alice in Wonderland,2020-02-17 10:05:05,30
Alice in Wonderland,2020-02-17 10:10:03,30
Alice in Wonderland,2020-02-17 10:15:04,45
Alice in Wonderland,2020-02-17 10:20:04,45
Alice in Wonderland,2020-02-17 10:25:05,45
Alice in Wonderland,2020-02-17 10:30:04,45
Alice in Wonderland,2020-02-17 10:35:04,45
Alice in Wonderland,2020-02-17 10:45:03,45
Alice in Wonderland,2020-02-17 10:50:04,45
Alice in Wonderland,2020-02-17 10:55:03,45
Alice in Wonderland,2020-02-17 11:00:07,45
Alice in Wonderland,2020-02-17 11:05:03,30
Alice in Wonderland,2020-02-17 11:10:05,30
Alice in Wonderland,2020-02-17 11:15:05,30
Alice in Wonderland,2020-02-17 11:20:05,30
Alice in Wonderland,2020-02-17 11:25:04,30
Alice in Wonderland,2020-02-17 11:30:10,30
Alice in Wonderland,2020-02-17 11:35:04,30
Alice in Wonderland,2020-02-17 11:40:06,30
Alice in Wonderland,2020-02-17 11:45:04,30
Alice in Wonderland,2020-02-17 11:50:06,30
Alice in Wonderland,2020-02-17 11:55:04,30
Alice in Wonderland,2020-02-17 12:00:05,30
Alice in Wonderland,2020-02-17 12:05:05,30
Alice in Wonderland,2020-02-17 12:10:06,40
Alice in Wonderland,2020-02-17 12:15:03,50
Alice in Wonderland,2020-02-17 12:20:04,50
Alice in Wonderland,2020-02-17 12:25:04,50
Alice in Wonderland,2020-02-17 12:30:06,50
Alice in Wonderland,2020-02-17 12:50:05,50
Alice in Wonderland,2020-02-17 12:55:03,50
Alice in Wonderland,2020-02-17 13:00:05,50
Alice in Wonderland,2020-02-17 13:05:04,50
Alice in Wonderland,2020-02-17 13:10:05,40
Alice in Wonderland,2020-02-17 13:15:05,40
Alice in Wonderland,2020-02-17 13:20:04,40
Alice in Wonderland,2020-02-17 13:25:04,40
Alice in Wonderland,2020-02-17 13:45:05,40
Alice in Wonderland,2020-02-17 13:50:05,40
Alice in Wonderland,2020-02-17 13:55:03,40
Alice in Wonderland,2020-02-17 14:00:06,40
Alice in Wonderland,2020-02-17 14:05:04,40
Alice in Wonderland,2020-02-17 14:10:05,40
Alice in Wonderland,2020-02-17 14:15:03,40
Alice in Wonderland,2020-02-17 14:20:07,40
Alice in Wonderland,2020-02-17 14:25:03,40
Alice in Wonderland,2020-02-17 14:30:05,40
Alice in Wonderland,2020-02-17 14:35:04,40
Alice in Wonderland,2020-02-17 14:40:04,40
Alice in Wonderland,2020-02-17 14:45:05,40
Alice in Wonderland,2020-02-17 14:50:06,40
Alice in Wonderland,2020-02-17 14:55:03,40
Alice in Wonderland,2020-02-17 15:00:06,40
Alice in Wonderland,2020-02-17 15:05:04,40
Alice in Wonderland,2020-02-17 15:10:05,40
Alice in Wonderland,2020-02-17 15:15:06,40
Alice in Wonderland,2020-02-17 15:20:04,40
Alice in Wonderland,2020-02-17 15:25:04,30
Alice in Wonderland,2020-02-17 15:30:04,30
Alice in Wonderland,2020-02-17 15:35:06,30
Alice in Wonderland,2020-02-17 15:40:04,30
Alice in Wonderland,2020-02-17 15:45:04,30
Alice in Wonderland,2020-02-17 15:50:06,30
Alice in Wonderland,2020-02-17 15:55:04,30
Alice in Wonderland,2020-02-17 16:00:07,40
Alice in Wonderland,2020-02-17 16:05:04,40
Alice in Wonderland,2020-02-17 16:10:04,40
Alice in Wonderland,2020-02-17 16:15:04,40
Alice in Wonderland,2020-02-17 16:20:04,40
Alice in Wonderland,2020-02-17 16:25:04,40
Alice in Wonderland,2020-02-17 16:30:06,40
Alice in Wonderland,2020-02-17 16:35:05,40
Alice in Wonderland,2020-02-17 16:40:05,40
Alice in Wonderland,2020-02-17 16:45:04,40
Alice in Wonderland,2020-02-17 16:50:05,40
Alice in Wonderland,2020-02-17 16:55:04,40
Alice in Wonderland,2020-02-17 17:00:05,30
Alice in Wonderland,2020-02-17 17:05:04,30
Alice in Wonderland,2020-02-17 17:10:08,30
Alice in Wonderland,2020-02-17 17:15:04,30
Alice in Wonderland,2020-02-17 17:20:06,25
Alice in Wonderland,2020-02-17 17:25:04,25
Alice in Wonderland,2020-02-17 17:30:05,25
Alice in Wonderland,2020-02-17 17:35:04,25
Alice in Wonderland,2020-02-17 17:40:05,40
Alice in Wonderland,2020-02-17 17:45:04,40
